metro,date,region_id,city,state,size_rank,value_type,mean_value
San Francisco-Oakland-Hayward,2000-06-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2000-06-01,395057,San Francisco,CA,11,median_income,62977.8
San Francisco-Oakland-Hayward,2000-07-01,NA,NA,NA,NA,mean_zhvi,491238.9705882353
San Francisco-Oakland-Hayward,2000-07-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2000-07-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2000-07-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2000-07-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2000-08-01,NA,NA,NA,NA,mean_zhvi,498991.17647058825
San Francisco-Oakland-Hayward,2000-08-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2000-08-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2000-08-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2000-08-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2000-09-01,395057,San Francisco,CA,11,mean_zhvi,505994.1176470588
San Francisco-Oakland-Hayward,2000-09-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2000-09-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2000-09-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2000-09-01,395057,San Francisco,CA,11,median_income,63910.07
San Francisco-Oakland-Hayward,2000-10-01,NA,NA,NA,NA,mean_zhvi,512393.3823529412
San Francisco-Oakland-Hayward,2000-10-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2000-10-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2000-10-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2000-10-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2000-11-01,NA,NA,NA,NA,mean_zhvi,518155.8823529412
San Francisco-Oakland-Hayward,2000-11-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2000-11-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2000-11-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2000-11-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2000-12-01,395057,San Francisco,CA,11,mean_zhvi,523412.5
San Francisco-Oakland-Hayward,2000-12-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2000-12-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2000-12-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2000-12-01,395057,San Francisco,CA,11,median_income,64270.79
San Francisco-Oakland-Hayward,2001-01-01,NA,NA,NA,NA,mean_zhvi,528150
San Francisco-Oakland-Hayward,2001-01-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-01-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-01-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-01-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2001-02-01,NA,NA,NA,NA,mean_zhvi,532119.8529411765
San Francisco-Oakland-Hayward,2001-02-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-02-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-02-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-02-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2001-03-01,395057,San Francisco,CA,11,mean_zhvi,535251.4705882353
San Francisco-Oakland-Hayward,2001-03-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-03-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-03-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-03-01,395057,San Francisco,CA,11,median_income,64606.79
San Francisco-Oakland-Hayward,2001-04-01,NA,NA,NA,NA,mean_zhvi,537753.6764705882
San Francisco-Oakland-Hayward,2001-04-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-04-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-04-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-04-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2001-05-01,NA,NA,NA,NA,mean_zhvi,539719.1176470588
San Francisco-Oakland-Hayward,2001-05-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-05-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-05-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-05-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2001-06-01,395057,San Francisco,CA,11,mean_zhvi,541327.2058823529
San Francisco-Oakland-Hayward,2001-06-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-06-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-06-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-06-01,395057,San Francisco,CA,11,median_income,64197.96
San Francisco-Oakland-Hayward,2001-07-01,NA,NA,NA,NA,mean_zhvi,542572.0588235294
San Francisco-Oakland-Hayward,2001-07-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-07-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-07-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-07-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2001-08-01,NA,NA,NA,NA,mean_zhvi,543505.1470588235
San Francisco-Oakland-Hayward,2001-08-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-08-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-08-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-08-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2001-09-01,395057,San Francisco,CA,11,mean_zhvi,544317.6470588235
San Francisco-Oakland-Hayward,2001-09-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-09-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-09-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-09-01,395057,San Francisco,CA,11,median_income,63838.86
San Francisco-Oakland-Hayward,2001-10-01,NA,NA,NA,NA,mean_zhvi,545205.8823529412
San Francisco-Oakland-Hayward,2001-10-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-10-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-10-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-10-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2001-11-01,NA,NA,NA,NA,mean_zhvi,546179.4117647059
San Francisco-Oakland-Hayward,2001-11-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-11-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-11-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-11-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2001-12-01,395057,San Francisco,CA,11,mean_zhvi,547408.8235294118
San Francisco-Oakland-Hayward,2001-12-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2001-12-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2001-12-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2001-12-01,395057,San Francisco,CA,11,median_income,63274.43
San Francisco-Oakland-Hayward,2002-01-01,NA,NA,NA,NA,mean_zhvi,549096.3235294118
San Francisco-Oakland-Hayward,2002-01-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-01-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-01-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-01-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2002-02-01,NA,NA,NA,NA,mean_zhvi,551201.4705882353
San Francisco-Oakland-Hayward,2002-02-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-02-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-02-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-02-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2002-03-01,395057,San Francisco,CA,11,mean_zhvi,553594.1176470588
San Francisco-Oakland-Hayward,2002-03-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-03-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-03-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-03-01,395057,San Francisco,CA,11,median_income,62966.48
San Francisco-Oakland-Hayward,2002-04-01,NA,NA,NA,NA,mean_zhvi,556347.0588235294
San Francisco-Oakland-Hayward,2002-04-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-04-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-04-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-04-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2002-05-01,NA,NA,NA,NA,mean_zhvi,559564.7058823529
San Francisco-Oakland-Hayward,2002-05-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-05-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-05-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-05-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2002-06-01,395057,San Francisco,CA,11,mean_zhvi,563277.9411764706
San Francisco-Oakland-Hayward,2002-06-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-06-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-06-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-06-01,395057,San Francisco,CA,11,median_income,62910.67
San Francisco-Oakland-Hayward,2002-07-01,NA,NA,NA,NA,mean_zhvi,567336.7647058824
San Francisco-Oakland-Hayward,2002-07-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-07-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-07-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-07-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2002-08-01,NA,NA,NA,NA,mean_zhvi,571476.4705882353
San Francisco-Oakland-Hayward,2002-08-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-08-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-08-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-08-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2002-09-01,395057,San Francisco,CA,11,mean_zhvi,575688.9705882353
San Francisco-Oakland-Hayward,2002-09-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-09-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-09-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-09-01,395057,San Francisco,CA,11,median_income,62672.52
San Francisco-Oakland-Hayward,2002-10-01,NA,NA,NA,NA,mean_zhvi,579887.5
San Francisco-Oakland-Hayward,2002-10-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-10-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-10-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-10-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2002-11-01,NA,NA,NA,NA,mean_zhvi,584454.4117647059
San Francisco-Oakland-Hayward,2002-11-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-11-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-11-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-11-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2002-12-01,395057,San Francisco,CA,11,mean_zhvi,588877.2058823529
San Francisco-Oakland-Hayward,2002-12-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2002-12-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2002-12-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2002-12-01,395057,San Francisco,CA,11,median_income,62219.04
San Francisco-Oakland-Hayward,2003-01-01,NA,NA,NA,NA,mean_zhvi,592402.2058823529
San Francisco-Oakland-Hayward,2003-01-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-01-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-01-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-01-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2003-02-01,NA,NA,NA,NA,mean_zhvi,595093.3823529412
San Francisco-Oakland-Hayward,2003-02-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-02-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-02-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-02-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2003-03-01,395057,San Francisco,CA,11,mean_zhvi,597689.7058823529
San Francisco-Oakland-Hayward,2003-03-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-03-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-03-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-03-01,395057,San Francisco,CA,11,median_income,61892.57
San Francisco-Oakland-Hayward,2003-04-01,NA,NA,NA,NA,mean_zhvi,599894.8529411765
San Francisco-Oakland-Hayward,2003-04-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-04-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-04-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-04-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2003-05-01,NA,NA,NA,NA,mean_zhvi,601794.1176470588
San Francisco-Oakland-Hayward,2003-05-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-05-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-05-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-05-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2003-06-01,395057,San Francisco,CA,11,mean_zhvi,603779.4117647059
San Francisco-Oakland-Hayward,2003-06-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-06-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-06-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-06-01,395057,San Francisco,CA,11,median_income,61776.64
San Francisco-Oakland-Hayward,2003-07-01,NA,NA,NA,NA,mean_zhvi,606176.4705882353
San Francisco-Oakland-Hayward,2003-07-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-07-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-07-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-07-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2003-08-01,NA,NA,NA,NA,mean_zhvi,609105.8823529412
San Francisco-Oakland-Hayward,2003-08-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-08-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-08-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-08-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2003-09-01,395057,San Francisco,CA,11,mean_zhvi,612847.7941176471
San Francisco-Oakland-Hayward,2003-09-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-09-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-09-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-09-01,395057,San Francisco,CA,11,median_income,61859.22
San Francisco-Oakland-Hayward,2003-10-01,NA,NA,NA,NA,mean_zhvi,617453.6764705882
San Francisco-Oakland-Hayward,2003-10-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-10-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-10-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-10-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2003-11-01,NA,NA,NA,NA,mean_zhvi,622856.6176470588
San Francisco-Oakland-Hayward,2003-11-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-11-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-11-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-11-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2003-12-01,395057,San Francisco,CA,11,mean_zhvi,629378.6764705882
San Francisco-Oakland-Hayward,2003-12-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2003-12-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2003-12-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2003-12-01,395057,San Francisco,CA,11,median_income,62051.43
San Francisco-Oakland-Hayward,2004-01-01,NA,NA,NA,NA,mean_zhvi,637113.9705882353
San Francisco-Oakland-Hayward,2004-01-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-01-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-01-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-01-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2004-02-01,NA,NA,NA,NA,mean_zhvi,645931.6176470588
San Francisco-Oakland-Hayward,2004-02-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-02-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-02-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-02-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2004-03-01,395057,San Francisco,CA,11,mean_zhvi,655668.3823529412
San Francisco-Oakland-Hayward,2004-03-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-03-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-03-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-03-01,395057,San Francisco,CA,11,median_income,62316.88
San Francisco-Oakland-Hayward,2004-04-01,NA,NA,NA,NA,mean_zhvi,666056.6176470588
San Francisco-Oakland-Hayward,2004-04-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-04-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-04-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-04-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2004-05-01,NA,NA,NA,NA,mean_zhvi,676645.5882352941
San Francisco-Oakland-Hayward,2004-05-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-05-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-05-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-05-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2004-06-01,395057,San Francisco,CA,11,mean_zhvi,687445.5882352941
San Francisco-Oakland-Hayward,2004-06-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-06-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-06-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-06-01,395057,San Francisco,CA,11,median_income,62619.44
San Francisco-Oakland-Hayward,2004-07-01,NA,NA,NA,NA,mean_zhvi,698251.4705882353
San Francisco-Oakland-Hayward,2004-07-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-07-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-07-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-07-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2004-08-01,NA,NA,NA,NA,mean_zhvi,708708.8235294118
San Francisco-Oakland-Hayward,2004-08-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-08-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-08-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-08-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2004-09-01,395057,San Francisco,CA,11,mean_zhvi,718902.9411764706
San Francisco-Oakland-Hayward,2004-09-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-09-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-09-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-09-01,395057,San Francisco,CA,11,median_income,63196.67
San Francisco-Oakland-Hayward,2004-10-01,NA,NA,NA,NA,mean_zhvi,728933.0882352941
San Francisco-Oakland-Hayward,2004-10-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-10-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-10-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-10-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2004-11-01,NA,NA,NA,NA,mean_zhvi,738594.1176470588
San Francisco-Oakland-Hayward,2004-11-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-11-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-11-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-11-01,NA,NA,NA,NA,median_income,NA
San Francisco-Oakland-Hayward,2004-12-01,395057,San Francisco,CA,11,mean_zhvi,748267.6470588235
San Francisco-Oakland-Hayward,2004-12-01,395057,San Francisco,CA,11,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2004-12-01,395057,San Francisco,CA,11,mean_zri,NaN
San Francisco-Oakland-Hayward,2004-12-01,395057,San Francisco,CA,11,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2004-12-01,395057,San Francisco,CA,11,median_income,64199.2
San Francisco-Oakland-Hayward,2005-01-01,NA,NA,NA,NA,mean_zhvi,757933.0882352941
San Francisco-Oakland-Hayward,2005-01-01,NA,NA,NA,NA,mean_sale_price,NaN
San Francisco-Oakland-Hayward,2005-01-01,NA,NA,NA,NA,mean_zri,NaN
San Francisco-Oakland-Hayward,2005-01-01,NA,NA,NA,NA,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2005-01-01,NA,NA,NA,NA,median_income,NA
